,sample_number,sampled_date,month,text_id,room,building,class,sample_site,sample_type,results,units,analysis
9575,9753449,2022-10-06,2022-10-06 00:00:00,V-93110-1 SDA-31DEC22-1,93110,9,ISO_8,V-93110-1 SDA,viable air,0,CFU_M3,EM_VAIR_M3
9576,9756999,2022-10-06,2022-10-06 00:00:00,V-93110-1-31OCT22-1,93110,9,ISO_8,V-93110-1,viable air,0,CFU_M3,EM_VAIR_M3
9577,9719442,2022-10-06,2022-10-06 00:00:00,F-92076S-1-31OCT22-1,92076,9,ISO_9,F-92076S-1,surface,0,CFU_25CM2,EM_RODAC
9578,9719449,2022-10-06,2022-10-06 00:00:00,W-92076S-1-31OCT22-1,92076,9,ISO_9,W-92076S-1,surface,0,CFU_25CM2,EM_RODAC
9579,9753459,2022-10-06,2022-10-06 00:00:00,V-93112-2 SDA-31DEC22-1,93112,9,ISO_8,V-93112-2 SDA,viable air,0,CFU_M3,EM_VAIR_M3
9580,9757017,2022-10-06,2022-10-06 00:00:00,V-93112-2-31OCT22-1,93112,9,ISO_8,V-93112-2,viable air,0,CFU_M3,EM_VAIR_M3
9581,9757020,2022-10-06,2022-10-06 00:00:00,V-93115-1-31OCT22-1,93115,9,ISO_8,V-93115-1,viable air,0,CFU_M3,EM_VAIR_M3
9582,9753462,2022-10-06,2022-10-06 00:00:00,V-93115-1 SDA-31DEC22-1,93115,9,ISO_8,V-93115-1 SDA,viable air,0,CFU_M3,EM_VAIR_M3
9583,9753452,2022-10-06,2022-10-06 00:00:00,V-93110-4 SDA-31DEC22-1,93110,9,ISO_8,V-93110-4 SDA,viable air,0,CFU_M3,EM_VAIR_M3
9584,9757004,2022-10-06,2022-10-06 00:00:00,V-93110-4-31OCT22-1,93110,9,ISO_8,V-93110-4,viable air,0,CFU_M3,EM_VAIR_M3
9585,9757016,2022-10-06,2022-10-06 00:00:00,V-93112-1-31OCT22-1,93112,9,ISO_8,V-93112-1,viable air,0,CFU_M3,EM_VAIR_M3
9586,9753458,2022-10-06,2022-10-06 00:00:00,V-93112-1 SDA-31DEC22-1,93112,9,ISO_8,V-93112-1 SDA,viable air,0,CFU_M3,EM_VAIR_M3
9587,9753453,2022-10-06,2022-10-06 00:00:00,V-93110-5 SDA-31DEC22-1,93110,9,ISO_8,V-93110-5 SDA,viable air,0,CFU_M3,EM_VAIR_M3
9588,9757006,2022-10-06,2022-10-06 00:00:00,V-93110-5-31OCT22-1,93110,9,ISO_8,V-93110-5,viable air,0,CFU_M3,EM_VAIR_M3
9589,9720004,2022-10-06,2022-10-06 00:00:00,F-94003S-2-31OCT22-1,94003,9,ISO_8,F-94003S-2,surface,1,CFU_25CM2,EM_RODAC
9590,9720005,2022-10-06,2022-10-06 00:00:00,F-94003S-3-31OCT22-1,94003,9,ISO_8,F-94003S-3,surface,0,CFU_25CM2,EM_RODAC
9591,9720003,2022-10-06,2022-10-06 00:00:00,F-94003S-1-31OCT22-1,94003,9,ISO_8,F-94003S-1,surface,0,CFU_25CM2,EM_RODAC
9592,9720020,2022-10-06,2022-10-06 00:00:00,W-94003S-1-31OCT22-1,94003,9,ISO_8,W-94003S-1,surface,0,CFU_25CM2,EM_RODAC
9593,9720021,2022-10-06,2022-10-06 00:00:00,W-94003S-2-31OCT22-1,94003,9,ISO_8,W-94003S-2,surface,0,CFU_25CM2,EM_RODAC
9594,9720022,2022-10-06,2022-10-06 00:00:00,W-94003S-3-31OCT22-1,94003,9,ISO_8,W-94003S-3,surface,0,CFU_25CM2,EM_RODAC
9595,9720006,2022-10-06,2022-10-06 00:00:00,F-94010S-1-31OCT22-1,94010,9,ISO_8,F-94010S-1,surface,0,CFU_25CM2,EM_RODAC
9596,9720007,2022-10-06,2022-10-06 00:00:00,F-94011S-1-31OCT22-1,94011,9,ISO_8,F-94011S-1,surface,0,CFU_25CM2,EM_RODAC
9597,9757023,2022-10-06,2022-10-06 00:00:00,V-94003-3-31OCT22-1,94003,9,ISO_8,V-94003-3,viable air,0,CFU_M3,EM_VAIR_M3
9598,9753465,2022-10-06,2022-10-06 00:00:00,V-94003-3 SDA-31DEC22-1,94003,9,ISO_8,V-94003-3 SDA,viable air,0,CFU_M3,EM_VAIR_M3
9599,9753464,2022-10-06,2022-10-06 00:00:00,V-94003-2 SDA-31DEC22-1,94003,9,ISO_8,V-94003-2 SDA,viable air,0,CFU_M3,EM_VAIR_M3
9600,9757022,2022-10-06,2022-10-06 00:00:00,V-94003-2-31OCT22-1,94003,9,ISO_8,V-94003-2,viable air,0,CFU_M3,EM_VAIR_M3
9601,9720011,2022-10-06,2022-10-06 00:00:00,W-93110S-3-31OCT22-1,93110,9,ISO_8,W-93110S-3,surface,0,CFU_25CM2,EM_RODAC
9602,9719996,2022-10-06,2022-10-06 00:00:00,F-93110S-5-31OCT22-1,93110,9,ISO_8,F-93110S-5,surface,0,CFU_25CM2,EM_RODAC
9603,9720012,2022-10-06,2022-10-06 00:00:00,W-93110S-4-31OCT22-1,93110,9,ISO_8,W-93110S-4,surface,0,CFU_25CM2,EM_RODAC
9604,9720013,2022-10-06,2022-10-06 00:00:00,W-93110S-5-31OCT22-1,93110,9,ISO_8,W-93110S-5,surface,0,CFU_25CM2,EM_RODAC
9605,9753463,2022-10-06,2022-10-06 00:00:00,V-94003-1 SDA-31DEC22-1,94003,9,ISO_8,V-94003-1 SDA,viable air,0,CFU_M3,EM_VAIR_M3
9606,9757021,2022-10-06,2022-10-06 00:00:00,V-94003-1-31OCT22-1,94003,9,ISO_8,V-94003-1,viable air,0,CFU_M3,EM_VAIR_M3
9607,9719990,2022-10-06,2022-10-06 00:00:00,F-93062S-1-31OCT22-1,93062,9,ISO_8,F-93062S-1,surface,7,CFU_25CM2,EM_RODAC
9608,9719991,2022-10-06,2022-10-06 00:00:00,F-93110AS-1-31OCT22-1,93110,9,ISO_8,F-93110AS-1,surface,15,CFU_25CM2,EM_RODAC
9609,9720008,2022-10-06,2022-10-06 00:00:00,W-93110AS-1-31OCT22-1,93110,9,ISO_8,W-93110AS-1,surface,1,CFU_25CM2,EM_RODAC
9610,9753466,2022-10-06,2022-10-06 00:00:00,V-94010-1 SDA-31DEC22-1,94010,9,ISO_8,V-94010-1 SDA,viable air,0,CFU_M3,EM_VAIR_M3
9611,9757024,2022-10-06,2022-10-06 00:00:00,V-94010-1-31OCT22-1,94010,9,ISO_8,V-94010-1,viable air,0,CFU_M3,EM_VAIR_M3
9612,9719998,2022-10-06,2022-10-06 00:00:00,F-93112S-1-31OCT22-1,93112,9,ISO_8,F-93112S-1,surface,0,CFU_25CM2,EM_RODAC
9613,9720015,2022-10-06,2022-10-06 00:00:00,W-93112S-1-31OCT22-1,93112,9,ISO_8,W-93112S-1,surface,0,CFU_25CM2,EM_RODAC
9614,9720026,2022-10-06,2022-10-06 00:00:00,WS-93112S-1-31OCT22-1,93112,9,ISO_8,WS-93112S-1,surface,0,CFU_25CM2,EM_RODAC
9615,9720027,2022-10-06,2022-10-06 00:00:00,WS-93112S-2-31OCT22-1,93112,9,ISO_8,WS-93112S-2,surface,1,CFU_25CM2,EM_RODAC
9616,9753467,2022-10-06,2022-10-06 00:00:00,V-94011-1 SDA-31DEC22-1,94011,9,ISO_8,V-94011-1 SDA,viable air,0,CFU_M3,EM_VAIR_M3
9617,9757025,2022-10-06,2022-10-06 00:00:00,V-94011-1-31OCT22-1,94011,9,ISO_8,V-94011-1,viable air,0,CFU_M3,EM_VAIR_M3
9618,9719999,2022-10-06,2022-10-06 00:00:00,F-93112S-2-31OCT22-1,93112,9,ISO_8,F-93112S-2,surface,0,CFU_25CM2,EM_RODAC
9619,9720016,2022-10-06,2022-10-06 00:00:00,W-93112S-2-31OCT22-1,93112,9,ISO_8,W-93112S-2,surface,0,CFU_25CM2,EM_RODAC
9620,9720017,2022-10-06,2022-10-06 00:00:00,W-93112S-3-31OCT22-1,93112,9,ISO_8,W-93112S-3,surface,0,CFU_25CM2,EM_RODAC
9621,9719997,2022-10-06,2022-10-06 00:00:00,F-93111S-1-31OCT22-1,93111,9,ISO_8,F-93111S-1,surface,0,CFU_25CM2,EM_RODAC
9622,9720014,2022-10-06,2022-10-06 00:00:00,W-93111S-1-31OCT22-1,93111,9,ISO_8,W-93111S-1,surface,0,CFU_25CM2,EM_RODAC
9623,9719994,2022-10-06,2022-10-06 00:00:00,F-93110S-3-31OCT22-1,93110,9,ISO_8,F-93110S-3,surface,0,CFU_25CM2,EM_RODAC
9624,9719995,2022-10-06,2022-10-06 00:00:00,F-93110S-4-31OCT22-1,93110,9,ISO_8,F-93110S-4,surface,0,CFU_25CM2,EM_RODAC
9625,9720009,2022-10-06,2022-10-06 00:00:00,W-93110S-1-31OCT22-1,93110,9,ISO_8,W-93110S-1,surface,0,CFU_25CM2,EM_RODAC
9626,9720010,2022-10-06,2022-10-06 00:00:00,W-93110S-2-31OCT22-1,93110,9,ISO_8,W-93110S-2,surface,0,CFU_25CM2,EM_RODAC
9627,9720023,2022-10-06,2022-10-06 00:00:00,WS-93110S-1-31OCT22-1,93110,9,ISO_8,WS-93110S-1,surface,0,CFU_25CM2,EM_RODAC
9628,9720024,2022-10-06,2022-10-06 00:00:00,WS-93110S-2-31OCT22-1,93110,9,ISO_8,WS-93110S-2,surface,0,CFU_25CM2,EM_RODAC
9629,9719992,2022-10-06,2022-10-06 00:00:00,F-93110S-1-31OCT22-1,93110,9,ISO_8,F-93110S-1,surface,1,CFU_25CM2,EM_RODAC
9630,9719993,2022-10-06,2022-10-06 00:00:00,F-93110S-2-31OCT22-1,93110,9,ISO_8,F-93110S-2,surface,0,CFU_25CM2,EM_RODAC
9631,9720000,2022-10-06,2022-10-06 00:00:00,F-93113S-1-31OCT22-1,93113,9,ISO_8,F-93113S-1,surface,0,CFU_25CM2,EM_RODAC
9632,9720001,2022-10-06,2022-10-06 00:00:00,F-93114S-1-31OCT22-1,93114,9,ISO_8,F-93114S-1,surface,0,CFU_25CM2,EM_RODAC
9633,9720025,2022-10-06,2022-10-06 00:00:00,WS-93110S-3-31OCT22-1,93110,9,ISO_8,WS-93110S-3,surface,0,CFU_25CM2,EM_RODAC
9634,9720002,2022-10-06,2022-10-06 00:00:00,F-93115S-1-31OCT22-1,93115,9,ISO_8,F-93115S-1,surface,0,CFU_25CM2,EM_RODAC
9635,9720018,2022-10-06,2022-10-06 00:00:00,W-93114S-1-31OCT22-1,93114,9,ISO_8,W-93114S-1,surface,0,CFU_25CM2,EM_RODAC
9636,9720019,2022-10-06,2022-10-06 00:00:00,W-93115S-1-31OCT22-1,93115,9,ISO_8,W-93115S-1,surface,0,CFU_25CM2,EM_RODAC
9686,9758541,2022-10-07,2022-10-07 00:00:00,S-92074-H-1-08OCT22-1,92074,9,ISO_5,S-92074-H-1,surface,0,CFU_25CM2,EM_RODAC
9687,9755841,2022-10-07,2022-10-07 00:00:00,W-92074S-3-15OCT22-1,92074,9,ISO_8,W-92074S-3,surface,0,CFU_25CM2,EM_RODAC
9688,9755845,2022-10-07,2022-10-07 00:00:00,W-92074S-4-15OCT22-1,92074,9,ISO_8,W-92074S-4,surface,0,CFU_25CM2,EM_RODAC
9689,9755835,2022-10-07,2022-10-07 00:00:00,W-92074S-1-15OCT22-1,92074,9,ISO_8,W-92074S-1,surface,0,CFU_25CM2,EM_RODAC
9690,9755838,2022-10-07,2022-10-07 00:00:00,W-92074S-2-15OCT22-1,92074,9,ISO_8,W-92074S-2,surface,0,CFU_25CM2,EM_RODAC
9691,9755825,2022-10-07,2022-10-07 00:00:00,F-92074S-1-15OCT22-1,92074,9,ISO_8,F-92074S-1,surface,0,CFU_25CM2,EM_RODAC
9692,9758544,2022-10-07,2022-10-07 00:00:00,S-92074-H-2-08OCT22-1,92074,9,ISO_5,S-92074-H-2,surface,0,CFU_25CM2,EM_RODAC
9693,9758548,2022-10-07,2022-10-07 00:00:00,V-92074-H-1-08OCT22-1,92074,9,ISO_5,V-92074-H-1,viable air,0,CFU_M3,EM_VAIR_M3
9694,9755910,2022-10-07,2022-10-07 00:00:00,V-92070-1-15OCT22-1,92070,9,ISO_8,V-92070-1,viable air,0,CFU_M3,EM_VAIR_M3
9695,9755915,2022-10-07,2022-10-07 00:00:00,V-92073-1-15OCT22-1,92073,9,ISO_8,V-92073-1,viable air,0,CFU_M3,EM_VAIR_M3
9696,9755821,2022-10-07,2022-10-07 00:00:00,F-92073S-1-15OCT22-1,92073,9,ISO_8,F-92073S-1,surface,0,CFU_25CM2,EM_RODAC
9697,9755830,2022-10-07,2022-10-07 00:00:00,W-92073S-1-15OCT22-1,92073,9,ISO_8,W-92073S-1,surface,0,CFU_25CM2,EM_RODAC
9698,9755818,2022-10-07,2022-10-07 00:00:00,F-92070S-1-15OCT22-1,92070,9,ISO_8,F-92070S-1,surface,0,CFU_25CM2,EM_RODAC
9699,9755828,2022-10-07,2022-10-07 00:00:00,W-92070S-1-15OCT22-1,92070,9,ISO_8,W-92070S-1,surface,0,CFU_25CM2,EM_RODAC
9700,9755924,2022-10-07,2022-10-07 00:00:00,V-92074-2-15OCT22-1,92074,9,ISO_8,V-92074-2,viable air,0,CFU_M3,EM_VAIR_M3
9701,9755919,2022-10-07,2022-10-07 00:00:00,V-92074-1-15OCT22-1,92074,9,ISO_8,V-92074-1,viable air,0,CFU_M3,EM_VAIR_M3
9702,9758554,2022-10-07,2022-10-07 00:00:00,V-92074-H-2-08OCT22-1,92074,9,ISO_5,V-92074-H-2,viable air,0,CFU_M3,EM_VAIR_M3
9703,9719509,2022-10-07,2022-10-07 00:00:00,V-92213-1-31OCT22-1,92213,9,ISO_9,V-92213-1,viable air,0,CFU_M3,EM_VAIR_M3
9704,9719512,2022-10-07,2022-10-07 00:00:00,V-92213A-1-31OCT22-1,92213,9,ISO_9,V-92213A-1,viable air,0,CFU_M3,EM_VAIR_M3
9705,9719547,2022-10-07,2022-10-07 00:00:00,V-92254-1-31OCT22-1,92254,9,ISO_9,V-92254-1,viable air,0,CFU_M3,EM_VAIR_M3
9706,9719554,2022-10-07,2022-10-07 00:00:00,V-92256-1-31OCT22-1,92256,9,ISO_9,V-92256-1,viable air,2,CFU_M3,EM_VAIR_M3
9707,9719545,2022-10-07,2022-10-07 00:00:00,V-92248-1-31OCT22-1,92248,9,ISO_9,V-92248-1,viable air,0,CFU_M3,EM_VAIR_M3
9708,9719539,2022-10-07,2022-10-07 00:00:00,V-92245-1-31OCT22-1,92245,9,ISO_9,V-92245-1,viable air,2,CFU_M3,EM_VAIR_M3
9709,9719540,2022-10-07,2022-10-07 00:00:00,V-92245-2-31OCT22-1,92245,9,ISO_9,V-92245-2,viable air,0,CFU_M3,EM_VAIR_M3
9710,9719543,2022-10-07,2022-10-07 00:00:00,V-92247-1-31OCT22-1,92247,9,ISO_9,V-92247-1,viable air,2,CFU_M3,EM_VAIR_M3
9711,9719525,2022-10-07,2022-10-07 00:00:00,V-92218-2-31OCT22-1,92218,9,ISO_9,V-92218-2,viable air,0,CFU_M3,EM_VAIR_M3
9712,9719541,2022-10-07,2022-10-07 00:00:00,V-92246-1-31OCT22-1,92246,9,ISO_9,V-92246-1,viable air,2,CFU_M3,EM_VAIR_M3
9713,9719557,2022-10-07,2022-10-07 00:00:00,V-92257-1-31OCT22-1,92257,9,ISO_9,V-92257-1,viable air,0,CFU_M3,EM_VAIR_M3
9714,9719552,2022-10-07,2022-10-07 00:00:00,V-92255-1-31OCT22-1,92255,9,ISO_9,V-92255-1,viable air,0,CFU_M3,EM_VAIR_M3
9715,9719527,2022-10-07,2022-10-07 00:00:00,V-92230-1-31OCT22-1,92230,9,ISO_9,V-92230-1,viable air,0,CFU_M3,EM_VAIR_M3
9716,9719530,2022-10-07,2022-10-07 00:00:00,V-92230-2-31OCT22-1,92230,9,ISO_9,V-92230-2,viable air,6,CFU_M3,EM_VAIR_M3
9717,9719532,2022-10-07,2022-10-07 00:00:00,V-92230-3-31OCT22-1,92230,9,ISO_9,V-92230-3,viable air,12,CFU_M3,EM_VAIR_M3
9718,9719537,2022-10-07,2022-10-07 00:00:00,V-92230-5-31OCT22-1,92230,9,ISO_9,V-92230-5,viable air,2,CFU_M3,EM_VAIR_M3
9719,9719520,2022-10-07,2022-10-07 00:00:00,V-92217-1-31OCT22-1,92217,9,ISO_9,V-92217-1,viable air,8,CFU_M3,EM_VAIR_M3
9720,9719535,2022-10-07,2022-10-07 00:00:00,V-92230-4-31OCT22-1,92230,9,ISO_9,V-92230-4,viable air,6,CFU_M3,EM_VAIR_M3
9721,9719523,2022-10-07,2022-10-07 00:00:00,V-92218-1-31OCT22-1,92218,9,ISO_9,V-92218-1,viable air,6,CFU_M3,EM_VAIR_M3
9722,9719514,2022-10-07,2022-10-07 00:00:00,V-92215-1-31OCT22-1,92215,9,ISO_9,V-92215-1,viable air,4,CFU_M3,EM_VAIR_M3
9723,9719516,2022-10-07,2022-10-07 00:00:00,V-92216-1-31OCT22-1,92216,9,ISO_9,V-92216-1,viable air,4,CFU_M3,EM_VAIR_M3
9724,9719501,2022-10-07,2022-10-07 00:00:00,V-92210-2-31OCT22-1,92210,9,ISO_9,V-92210-2,viable air,0,CFU_M3,EM_VAIR_M3
9725,9719560,2022-10-07,2022-10-07 00:00:00,V-92266-1-31OCT22-1,92266,9,ISO_9,V-92266-1,viable air,2,CFU_M3,EM_VAIR_M3
9726,9719504,2022-10-07,2022-10-07 00:00:00,V-92212-1-31OCT22-1,92212,9,ISO_9,V-92212-1,viable air,2,CFU_M3,EM_VAIR_M3
9727,9719498,2022-10-07,2022-10-07 00:00:00,V-92210-1-31OCT22-1,92210,9,ISO_9,V-92210-1,viable air,4,CFU_M3,EM_VAIR_M3
9728,9756932,2022-10-07,2022-10-07 00:00:00,SP-92058-1-31OCT22-1,92058,9,ISO_8,SP-92058-1,settle plate,0,CFU,EM_SETTLEPLATE
9729,9751926,2022-10-07,2022-10-07 00:00:00,F-92213AS-1-31DEC22-1,92213,9,ISO_9,F-92213AS-1,surface,0,CFU_25CM2,EM_RODAC
9730,9751932,2022-10-07,2022-10-07 00:00:00,F-92215S-1-31DEC22-1,92215,9,ISO_9,F-92215S-1,surface,0,CFU_25CM2,EM_RODAC
9731,9751936,2022-10-07,2022-10-07 00:00:00,F-92216S-1-31DEC22-1,92216,9,ISO_9,F-92216S-1,surface,1,CFU_25CM2,EM_RODAC
9732,9751941,2022-10-07,2022-10-07 00:00:00,F-92217S-1-31DEC22-1,92217,9,ISO_9,F-92217S-1,surface,0,CFU_25CM2,EM_RODAC
9733,9751944,2022-10-07,2022-10-07 00:00:00,F-92218S-1-31DEC22-1,92218,9,ISO_9,F-92218S-1,surface,1,CFU_25CM2,EM_RODAC
9734,9751919,2022-10-07,2022-10-07 00:00:00,F-92210S-1-31DEC22-1,92210,9,ISO_9,F-92210S-1,surface,0,CFU_25CM2,EM_RODAC
9735,9751923,2022-10-07,2022-10-07 00:00:00,F-92212S-1-31DEC22-1,92212,9,ISO_9,F-92212S-1,surface,0,CFU_25CM2,EM_RODAC
9736,9751929,2022-10-07,2022-10-07 00:00:00,F-92213S-1-31DEC22-1,92213,9,ISO_9,F-92213S-1,surface,5,CFU_25CM2,EM_RODAC
9737,9756942,2022-10-07,2022-10-07 00:00:00,V-92058-2-31OCT22-1,92058,9,ISO_8,V-92058-2,viable air,0,CFU_M3,EM_VAIR_M3
9738,9756941,2022-10-07,2022-10-07 00:00:00,V-92058-1 -31OCT22-1,92058,9,ISO_8,V-92058-1 ,viable air,0,CFU_M3,EM_VAIR_M3
9739,9751986,2022-10-07,2022-10-07 00:00:00,W-92212S-1-31DEC22-1,92212,9,ISO_9,W-92212S-1,surface,0,CFU_25CM2,EM_RODAC
9740,9751988,2022-10-07,2022-10-07 00:00:00,W-92213S-1-31DEC22-1,92213,9,ISO_9,W-92213S-1,surface,0,CFU_25CM2,EM_RODAC
9741,9751991,2022-10-07,2022-10-07 00:00:00,W-92215S-1-31DEC22-1,92215,9,ISO_9,W-92215S-1,surface,0,CFU_25CM2,EM_RODAC
9742,9751993,2022-10-07,2022-10-07 00:00:00,W-92218S-1-31DEC22-1,92218,9,ISO_9,W-92218S-1,surface,0,CFU_25CM2,EM_RODAC
9743,9751982,2022-10-07,2022-10-07 00:00:00,W-92210S-1-31DEC22-1,92210,9,ISO_9,W-92210S-1,surface,0,CFU_25CM2,EM_RODAC
9744,9751983,2022-10-07,2022-10-07 00:00:00,W-92210S-2-31DEC22-1,92210,9,ISO_9,W-92210S-2,surface,0,CFU_25CM2,EM_RODAC
9745,9756933,2022-10-07,2022-10-07 00:00:00,V-92014-1-31OCT22-1,92014,9,ISO_8,V-92014-1,viable air,0,CFU_M3,EM_VAIR_M3
9746,9756934,2022-10-07,2022-10-07 00:00:00,V-92055-1-31OCT22-1,92055,9,ISO_8,V-92055-1,viable air,0,CFU_M3,EM_VAIR_M3
9747,9756940,2022-10-07,2022-10-07 00:00:00,V-92057-3-31OCT22-1,92057,9,ISO_8,V-92057-3,viable air,0,CFU_M3,EM_VAIR_M3
9748,9756955,2022-10-07,2022-10-07 00:00:00,V-92062-1-31OCT22-1,92062,9,ISO_8,V-92062-1,viable air,0,CFU_M3,EM_VAIR_M3
9749,9756939,2022-10-07,2022-10-07 00:00:00,V-92057-2-31OCT22-1,92057,9,ISO_8,V-92057-2,viable air,0,CFU_M3,EM_VAIR_M3
9750,9751977,2022-10-07,2022-10-07 00:00:00,F-92257S-1-31DEC22-1,92257,9,ISO_9,F-92257S-1,surface,0,CFU_25CM2,EM_RODAC
9751,9751981,2022-10-07,2022-10-07 00:00:00,F-92266S-1-31DEC22-1,92266,9,ISO_9,F-92266S-1,surface,0,CFU_25CM2,EM_RODAC
9752,9751972,2022-10-07,2022-10-07 00:00:00,F-92255S-1-31DEC22-1,92255,9,ISO_9,F-92255S-1,surface,0,CFU_25CM2,EM_RODAC
9753,9751952,2022-10-07,2022-10-07 00:00:00,F-92245S-1-31DEC22-1,92245,9,ISO_9,F-92245S-1,surface,0,CFU_25CM2,EM_RODAC
9754,9751956,2022-10-07,2022-10-07 00:00:00,F-92246S-1-31DEC22-1,92246,9,ISO_9,F-92246S-1,surface,0,CFU_25CM2,EM_RODAC
9755,9751961,2022-10-07,2022-10-07 00:00:00,F-92247S-1-31DEC22-1,92247,9,ISO_9,F-92247S-1,surface,0,CFU_25CM2,EM_RODAC
9756,9751964,2022-10-07,2022-10-07 00:00:00,F-92248S-1-31DEC22-1,92248,9,ISO_9,F-92248S-1,surface,0,CFU_25CM2,EM_RODAC
9757,9751968,2022-10-07,2022-10-07 00:00:00,F-92254S-1-31DEC22-1,92254,9,ISO_9,F-92254S-1,surface,0,CFU_25CM2,EM_RODAC
9758,9751975,2022-10-07,2022-10-07 00:00:00,F-92256S-1-31DEC22-1,92256,9,ISO_9,F-92256S-1,surface,2,CFU_25CM2,EM_RODAC
9759,9719979,2022-10-07,2022-10-07 00:00:00,F-92058S-2-31OCT22-1,92058,9,ISO_8,F-92058S-2,surface,0,CFU_25CM2,EM_RODAC
9760,9751946,2022-10-07,2022-10-07 00:00:00,F-92230S-1-31DEC22-1,92230,9,ISO_9,F-92230S-1,surface,0,CFU_25CM2,EM_RODAC
9761,9751949,2022-10-07,2022-10-07 00:00:00,F-92230S-2-31DEC22-1,92230,9,ISO_9,F-92230S-2,surface,0,CFU_25CM2,EM_RODAC
9762,9719978,2022-10-07,2022-10-07 00:00:00,F-92058S-1-31OCT22-1,92058,9,ISO_8,F-92058S-1,surface,0,CFU_25CM2,EM_RODAC
9763,9719988,2022-10-07,2022-10-07 00:00:00,W-92058S-1-31OCT22-1,92058,9,ISO_8,W-92058S-1,surface,0,CFU_25CM2,EM_RODAC
9764,9719973,2022-10-07,2022-10-07 00:00:00,F-92014S-1-31OCT22-1,92014,9,ISO_8,F-92014S-1,surface,0,CFU_25CM2,EM_RODAC
9765,9719975,2022-10-07,2022-10-07 00:00:00,F-92056S-1-31OCT22-1,92056,9,ISO_8,F-92056S-1,surface,0,CFU_25CM2,EM_RODAC
9766,9719984,2022-10-07,2022-10-07 00:00:00,F-92062S-1-31OCT22-1,92062,9,ISO_8,F-92062S-1,surface,2,CFU_25CM2,EM_RODAC
9767,9719986,2022-10-07,2022-10-07 00:00:00,W-92057S-1-31OCT22-1,92057,9,ISO_8,W-92057S-1,surface,0,CFU_25CM2,EM_RODAC
9768,9719977,2022-10-07,2022-10-07 00:00:00,F-92057S-2-31OCT22-1,92057,9,ISO_8,F-92057S-2,surface,0,CFU_25CM2,EM_RODAC
9769,9719987,2022-10-07,2022-10-07 00:00:00,W-92057S-2-31OCT22-1,92057,9,ISO_8,W-92057S-2,surface,0,CFU_25CM2,EM_RODAC
9770,9756935,2022-10-07,2022-10-07 00:00:00,V-92056-1-31OCT22-1,92056,9,ISO_8,V-92056-1,viable air,0,CFU_M3,EM_VAIR_M3
9771,9719974,2022-10-07,2022-10-07 00:00:00,F-92055S-1-31OCT22-1,92055,9,ISO_8,F-92055S-1,surface,0,CFU_25CM2,EM_RODAC
9772,9719976,2022-10-07,2022-10-07 00:00:00,F-92057S-1-31OCT22-1,92057,9,ISO_8,F-92057S-1,surface,3,CFU_25CM2,EM_RODAC
9773,9756937,2022-10-07,2022-10-07 00:00:00,V-92057-1-31OCT22-1,92057,9,ISO_8,V-92057-1,viable air,1,CFU_M3,EM_VAIR_M3
9774,9719983,2022-10-07,2022-10-07 00:00:00,F-92061S-1-31OCT22-1,92061,9,ISO_8,F-92061S-1,surface,0,CFU_25CM2,EM_RODAC
9775,9756952,2022-10-07,2022-10-07 00:00:00,V-92061A-1-31OCT22-1,92061,9,ISO_8,V-92061A-1,viable air,0,CFU_M3,EM_VAIR_M3
9776,9719981,2022-10-07,2022-10-07 00:00:00,F-92060S-1-31OCT22-1,92060,9,ISO_8,F-92060S-1,surface,0,CFU_25CM2,EM_RODAC
9777,9719982,2022-10-07,2022-10-07 00:00:00,F-92061AS-1-31OCT22-1,92061,9,ISO_8,F-92061AS-1,surface,1,CFU_25CM2,EM_RODAC
9778,9719989,2022-10-07,2022-10-07 00:00:00,W-92061AS-1-31OCT22-1,92061,9,ISO_8,W-92061AS-1,surface,1,CFU_25CM2,EM_RODAC
9779,9756958,2022-10-07,2022-10-07 00:00:00,V-92174-1-31OCT22-1,92174,9,ISO_8,V-92174-1,viable air,0,CFU_M3,EM_VAIR_M3
9780,9719985,2022-10-07,2022-10-07 00:00:00,F-92174S-1-31OCT22-1,92174,9,ISO_8,F-92174S-1,surface,5,CFU_25CM2,EM_RODAC
9781,9756949,2022-10-07,2022-10-07 00:00:00,V-92061-1-31OCT22-1,92061,9,ISO_8,V-92061-1,viable air,0,CFU_M3,EM_VAIR_M3
9782,9752022,2022-10-07,2022-10-07 00:00:00,W-92256S-1-31DEC22-1,92256,9,ISO_9,W-92256S-1,surface,0,CFU_25CM2,EM_RODAC
9783,9752025,2022-10-07,2022-10-07 00:00:00,W-92257S-1-31DEC22-1,92257,9,ISO_9,W-92257S-1,surface,0,CFU_25CM2,EM_RODAC
9784,9752028,2022-10-07,2022-10-07 00:00:00,W-92266S-1-31DEC22-1,92266,9,ISO_9,W-92266S-1,surface,0,CFU_25CM2,EM_RODAC
9785,9719980,2022-10-07,2022-10-07 00:00:00,F-92059S-1-31OCT22-1,92059,9,ISO_8,F-92059S-1,surface,1,CFU_25CM2,EM_RODAC
9786,9752004,2022-10-07,2022-10-07 00:00:00,W-92230S-4-31DEC22-1,92230,9,ISO_9,W-92230S-4,surface,0,CFU_25CM2,EM_RODAC
9787,9752007,2022-10-07,2022-10-07 00:00:00,W-92230S-5-31DEC22-1,92230,9,ISO_9,W-92230S-5,surface,0,CFU_25CM2,EM_RODAC
